rule_id,run,generation_line,generation,relative_path,rule_index,categories,rule_text,classification_reason
00740,14 Real Run 3 - 20 generations,generationLine1,8,14 Real Run 3 - 20 generations\RunData\generationLine1\8\knowledgebase.txt,7,Communication|Self Preservation,"Send messages to live teammates only after clearing enemies; limit to zombie kills (report arrows left), teammate deaths (alert for spawns), low health, low arrows/bread.","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00741,14 Real Run 3 - 20 generations,generationLine1,8,14 Real Run 3 - 20 generations\RunData\generationLine1\8\knowledgebase.txt,8,Self Preservation,"Pick up any dropped bows, arrows, bread, or stone sword.","explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00742,14 Real Run 3 - 20 generations,generationLine1,8,14 Real Run 3 - 20 generations\RunData\generationLine1\8\knowledgebase.txt,9,Communication|Self Preservation,"Avoid do_nothing if enemies nearby or health low; always attack, eat, or message if conditions met.","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00743,14 Real Run 3 - 20 generations,generationLine1,9,14 Real Run 3 - 20 generations\RunData\generationLine1\9\knowledgebase.txt,1,Self Preservation,Equip leather tunic immediately upon item pickup before any other action.,"explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00744,14 Real Run 3 - 20 generations,generationLine1,9,14 Real Run 3 - 20 generations\RunData\generationLine1\9\knowledgebase.txt,2,,Do not equip bow manually; directly bow_attack the closest zombie within 5 blocks when enemies approach.,
00745,14 Real Run 3 - 20 generations,generationLine1,9,14 Real Run 3 - 20 generations\RunData\generationLine1\9\knowledgebase.txt,3,,"Prioritize bow attacks on closest zombies within 5 blocks; attack next closest after a kill until all reported cleared before eating, messaging, or any other action.",
00746,14 Real Run 3 - 20 generations,generationLine1,9,14 Real Run 3 - 20 generations\RunData\generationLine1\9\knowledgebase.txt,4,,Equip stone sword and switch to melee_attack only if arrows reach 0.,
00747,14 Real Run 3 - 20 generations,generationLine1,9,14 Real Run 3 - 20 generations\RunData\generationLine1\9\knowledgebase.txt,5,Self Preservation,"Eat bread until full hunger only if health < 16 AND all enemies within 5 blocks confirmed cleared (latest ""no longer a threat"" event).","explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00748,14 Real Run 3 - 20 generations,generationLine1,9,14 Real Run 3 - 20 generations\RunData\generationLine1\9\knowledgebase.txt,6,,After enemies cleared: prioritize eating if eligible before messaging or moving.,
00749,14 Real Run 3 - 20 generations,generationLine1,9,14 Real Run 3 - 20 generations\RunData\generationLine1\9\knowledgebase.txt,7,Spatial Coordination & Architecture,Move toward teammate coordinates only after no enemies within 5 blocks.,"explicit positioning, distance, retreat movement, pathing, or environment alteration"
00750,14 Real Run 3 - 20 generations,generationLine1,9,14 Real Run 3 - 20 generations\RunData\generationLine1\9\knowledgebase.txt,8,Communication|Self Preservation,"Send messages to live teammates only after clearing enemies; limit to zombie kills (report arrows left), teammate deaths (alert for spawns), low health, low arrows/bread.","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00751,14 Real Run 3 - 20 generations,generationLine1,9,14 Real Run 3 - 20 generations\RunData\generationLine1\9\knowledgebase.txt,9,Self Preservation,"Pick up any dropped bows, arrows, bread, or stone sword.","explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00752,14 Real Run 3 - 20 generations,generationLine1,9,14 Real Run 3 - 20 generations\RunData\generationLine1\9\knowledgebase.txt,10,Communication|Self Preservation,"Avoid do_nothing if enemies nearby or health low; always attack, eat, or message if conditions met.","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00753,14 Real Run 3 - 20 generations,generationLine1,10,14 Real Run 3 - 20 generations\RunData\generationLine1\10\knowledgebase.txt,1,Self Preservation,Equip leather tunic immediately upon item pickup before any other action.,"explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00754,14 Real Run 3 - 20 generations,generationLine1,10,14 Real Run 3 - 20 generations\RunData\generationLine1\10\knowledgebase.txt,2,,Do not equip bow manually; directly bow_attack the closest zombie within 5 blocks when enemies approach.,
00755,14 Real Run 3 - 20 generations,generationLine1,10,14 Real Run 3 - 20 generations\RunData\generationLine1\10\knowledgebase.txt,3,,"Prioritize bow attacks on closest zombies within 5 blocks; attack next closest after a kill until all reported cleared before eating, messaging, or any other action.",
00756,14 Real Run 3 - 20 generations,generationLine1,10,14 Real Run 3 - 20 generations\RunData\generationLine1\10\knowledgebase.txt,4,,Do not equip or use stone sword / melee_attack at any time unless arrows reach 0.,
00757,14 Real Run 3 - 20 generations,generationLine1,10,14 Real Run 3 - 20 generations\RunData\generationLine1\10\knowledgebase.txt,5,Self Preservation,"Eat bread until full hunger only if health < 16 AND all enemies within 5 blocks confirmed cleared (latest ""no longer a threat"" event).","explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00758,14 Real Run 3 - 20 generations,generationLine1,10,14 Real Run 3 - 20 generations\RunData\generationLine1\10\knowledgebase.txt,6,,After enemies cleared: prioritize eating if eligible before messaging or moving.,
00759,14 Real Run 3 - 20 generations,generationLine1,10,14 Real Run 3 - 20 generations\RunData\generationLine1\10\knowledgebase.txt,7,Spatial Coordination & Architecture,Move toward teammate coordinates only after no enemies within 5 blocks.,"explicit positioning, distance, retreat movement, pathing, or environment alteration"
00760,14 Real Run 3 - 20 generations,generationLine1,10,14 Real Run 3 - 20 generations\RunData\generationLine1\10\knowledgebase.txt,8,Communication|Self Preservation,"Send messages to live teammates only after clearing enemies; limit to zombie kills (report arrows left), teammate deaths (alert for spawns), low health, low arrows/bread; acknowledge teammate low health reports.","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00761,14 Real Run 3 - 20 generations,generationLine1,10,14 Real Run 3 - 20 generations\RunData\generationLine1\10\knowledgebase.txt,9,Self Preservation,"Pick up any dropped bows, arrows, bread, or stone sword.","explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00762,14 Real Run 3 - 20 generations,generationLine1,10,14 Real Run 3 - 20 generations\RunData\generationLine1\10\knowledgebase.txt,10,Communication|Self Preservation,"Avoid do_nothing if enemies nearby or health low; always attack, eat, or message if conditions met.","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00763,14 Real Run 3 - 20 generations,generationLine1,11,14 Real Run 3 - 20 generations\RunData\generationLine1\11\knowledgebase.txt,1,Self Preservation,Equip leather tunic immediately upon item pickup before any other action.,"explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00764,14 Real Run 3 - 20 generations,generationLine1,11,14 Real Run 3 - 20 generations\RunData\generationLine1\11\knowledgebase.txt,2,,"Do not equip bow or stone sword manually; directly bow_attack the closest zombie within 5 blocks when enemies approach; repeat on next closest until all ""no longer a threat"".",
00765,14 Real Run 3 - 20 generations,generationLine1,11,14 Real Run 3 - 20 generations\RunData\generationLine1\11\knowledgebase.txt,3,,Do not use melee/stone sword unless arrows = 0.,
00766,14 Real Run 3 - 20 generations,generationLine1,11,14 Real Run 3 - 20 generations\RunData\generationLine1\11\knowledgebase.txt,4,Self Preservation,Eat bread to full only if health < 16 AND all enemies within 5 blocks confirmed cleared; prioritize over messaging/moving.,"explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00767,14 Real Run 3 - 20 generations,generationLine1,11,14 Real Run 3 - 20 generations\RunData\generationLine1\11\knowledgebase.txt,5,Communication|Self Preservation,"Send critical messages immediately: own low health (<10, include value), teammate death (""BotX died - respawn alert. Own health: X, arrows: Y""), teammate low health ack (""Acknowledged, own threats: clear/ongoing, arrows: Y"").","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00768,14 Real Run 3 - 20 generations,generationLine1,11,14 Real Run 3 - 20 generations\RunData\generationLine1\11\knowledgebase.txt,6,Communication|Self Preservation,"Other messages (zombie kills with arrows left, low arrows/bread) only after enemies fully cleared.","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00769,14 Real Run 3 - 20 generations,generationLine1,11,14 Real Run 3 - 20 generations\RunData\generationLine1\11\knowledgebase.txt,7,Communication|Self Preservation,"After enemies cleared: eat if eligible, then message/move.","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00770,14 Real Run 3 - 20 generations,generationLine1,11,14 Real Run 3 - 20 generations\RunData\generationLine1\11\knowledgebase.txt,8,Spatial Coordination & Architecture,Move to teammate coordinates only after no enemies within 5 blocks.,"explicit positioning, distance, retreat movement, pathing, or environment alteration"
00771,14 Real Run 3 - 20 generations,generationLine1,11,14 Real Run 3 - 20 generations\RunData\generationLine1\11\knowledgebase.txt,9,Self Preservation,"Pick up dropped bows, arrows, bread, stone swords.","explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00772,14 Real Run 3 - 20 generations,generationLine1,11,14 Real Run 3 - 20 generations\RunData\generationLine1\11\knowledgebase.txt,10,Communication|Self Preservation,"Avoid do_nothing if enemies nearby, health < 16, or teammate critical report; always attack/eat/message.","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00773,14 Real Run 3 - 20 generations,generationLine1,12,14 Real Run 3 - 20 generations\RunData\generationLine1\12\knowledgebase.txt,1,Self Preservation,Equip leather tunic immediately upon item pickup before any other action.,"explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00774,14 Real Run 3 - 20 generations,generationLine1,12,14 Real Run 3 - 20 generations\RunData\generationLine1\12\knowledgebase.txt,2,,"Do not equip bow or stone sword manually; directly bow_attack the closest zombie (least distance) within 5 blocks when enemies approach; repeat on next closest until all ""no longer a threat"".",
